"Common","Scientific","Functional","Native","Year","Quadrat","Cover","Station"
"Tanglehead","Heteropogon contortus","Perennial grass","Native",2015-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Tanglehead","Heteropogon contortus","Perennial grass","Native",2015-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Tanglehead","Heteropogon contortus","Perennial grass","Native",2015-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2021-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2021-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2021-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2021-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2018-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2018-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2018-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2018-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-03-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-03-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-03-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-03-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-03-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-03-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2012-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2013-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2013-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2013-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2013-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2013-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2013-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2014-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2014-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2014-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2014-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2015-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2015-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2015-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Sideoats grama","Bouteloua curtipendula","Perennial grass","Native",2015-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2021-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2021-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2021-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2021-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2018-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2018-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2018-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2018-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-03-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-03-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-03-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-03-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-03-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-03-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2012-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2013-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2013-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2013-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2013-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2013-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2013-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2014-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2014-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2014-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2014-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2015-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2015-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2015-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Bush muhly","Muhlenbergia porteri","Perennial grass","Native",2015-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2021-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2021-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2021-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2021-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2018-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2018-11-01,"1L",2.5,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2018-11-01,"1R",37.5,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2018-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-03-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-03-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-03-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-03-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-03-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-03-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2012-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2013-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2013-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2013-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2013-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2013-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2013-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2014-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2014-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2014-11-01,"1R",2.5,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2014-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2015-11-01,"2L",0.5,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2015-11-01,"1L",2.5,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2015-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Cane beardgrass","Bothriochloa barbinodis","Perennial grass","Native",2015-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2021-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2021-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2021-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2021-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2018-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2018-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2018-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2018-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-03-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-03-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-03-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-03-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-03-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-03-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2012-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2013-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2013-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2013-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2013-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2013-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2013-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2014-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2014-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2014-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2014-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2015-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2015-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2015-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Fluffgrass","Erioneuron pulchellum","Perennial grass","Native",2015-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2021-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2021-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2021-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2021-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2018-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2018-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2018-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2018-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-03-01,"3L",0.5,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-03-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-03-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-03-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-03-01,"2R",0.5,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-03-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2012-11-01,"3R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2013-11-01,"3L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2013-11-01,"2L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2013-11-01,"1L",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2013-11-01,"1R",0,"Channel 13_Station 1 + 11.5 BAF"
"Slender grama","Bouteloua repens","Perennial grass","Native",2013-11-01,"2R",0,"Channel 13_Station 1 + 11.5 BAF"
